model_id,appliedFreq,appliedTransformation,databank,description,error,freqCode,geoTitle,mnemonic,var,observedAttribute,source,lastHistory,1990-12-31,1991-12-31,1992-12-31,1993-12-31,1994-12-31,1995-12-31,1996-12-31,1997-12-31,1998-12-31,1999-12-31,2000-12-31,2001-12-31,2002-12-31,2003-12-31,2004-12-31,2005-12-31,2006-12-31,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31,2022-12-31,2023-12-31,2024-12-31,2025-12-31,2026-12-31,2027-12-31,2028-12-31,2029-12-31,2030-12-31,2031-12-31,2032-12-31,2033-12-31,2034-12-31,2035-12-31,2036-12-31,2037-12-31,2038-12-31,2039-12-31,2040-12-31,2041-12-31,2042-12-31,2043-12-31,2044-12-31,2045-12-31,2046-12-31,2047-12-31,2048-12-31,2049-12-31,2050-12-31,2051-12-31,2052-12-31,2053-12-31,2054-12-31,2055-12-31
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Total Nonagricultural, (Mil. #, SA)",NA,ANNUAL,United States,FET.IUSA,jobs_tot_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,109.52791666666667,108.43408333333333,108.79158333333334,110.93366666666667,114.38616666666667,117.41058333333334,119.82016666666667,122.93,126.13525,129.22808333333333,132.01749999999998,132.07841666666667,130.63358333333335,130.3251666666667,131.7555,134.02316666666667,136.43266666666668,137.97833333333332,137.22633333333334,131.291,130.33475,131.91666666666666,134.15416666666667,136.3605,138.92266666666666,141.80133333333333,144.33216666666667,146.6105,148.89366666666666,150.90558333333334,142.16141666666667,146.27708333333334,152.53583333333333,155.87908333333334,157.96041666666667,159.49729054644695,159.90428814473051,160.34072904787104,161.143053039522,162.1904726623178,163.60887628501257,164.935107724569,165.71727819586238,166.08980935023675,166.31032839882664,166.58240649790287,167.06446759216564,167.60480321273855,168.11712411517468,168.63611232745643,169.0799749456456,169.4750397373564,169.83084805022946,170.1496606127203,170.44031826012855,170.7103418578178,170.95113422725615,171.12211495104032,171.26141901583907,171.42793848130069,171.61641505349507,171.8141469820585,171.9956074654217,172.10540548995596,172.12202514141853,172.07314679373098
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Logging, (Mil. #, SA)",NA,ANNUAL,United States,FE1133.IUSA,jobs_ag_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,0.08447500000000001,0.07857499999999999,0.07857499999999999,0.08109166666666667,0.0822,0.08238333333333332,0.08061666666666667,0.08204166666666667,0.07996666666666666,0.08086666666666667,0.078875,0.07343333333333332,0.07049166666666666,0.06945,0.06768333333333335,0.06529166666666666,0.06453333333333333,0.06009166666666666,0.05651666666666667,0.050324999999999995,0.04984166666666666,0.04878333333333334,0.05074166666666667,0.051716666666666675,0.051908333333333334,0.0524,0.05110833333333334,0.04950833333333333,0.0494,0.04881666666666667,0.046474999999999995,0.04629166666666666,0.04453333333333334,0.044700000000000004,0.04006666666666667,0.03826305876747686,0.03737932898498658,0.037207224790392915,0.037186998883761674,0.03710990600098718,0.03703355057385765,0.036923714970576366,0.03667577915574599,0.03637164925671358,0.03603519725628999,0.03572792390196564,0.035438903099756,0.03518010896991906,0.03494300415553255,0.03474015848322103,0.03462983814646368,0.034622518570924514,0.034700743318504396,0.03487910106407158,0.03516939939446721,0.035484027407892645,0.03579427311665309,0.036089399977355385,0.036374874040079365,0.0366638339194114,0.03695096906958062,0.0372375791592704,0.037517547452215354,0.03777946548126166,0.03802013577139127,0.038243957158081
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Mining, (Mil. #, SA)",NA,ANNUAL,United States,FE21.IUSA,jobs_min_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,0.679975,0.6606833333333333,0.6097666666666666,0.5847,0.5765666666666667,0.558225,0.5564083333333334,0.57125,0.5647666666666666,0.5174,0.5201583333333333,0.5324833333333333,0.5122166666666667,0.5025583333333334,0.522725,0.5620666666666666,0.6195583333333333,0.6634,0.709575,0.6435833333333333,0.6546916666666667,0.7390666666666666,0.7969083333333333,0.8108083333333334,0.8384083333333334,0.7608250000000001,0.6169,0.6257250000000001,0.6772666666666667,0.6779166666666667,0.5526583333333334,0.5134,0.5606416666666667,0.5933583333333334,0.5866,0.5789933600249517,0.570801293701542,0.5650702957721444,0.5598234473426544,0.5556065543949507,0.5523537467769232,0.5512247431757353,0.5505396508054918,0.5475878100159495,0.5430035593651134,0.5364506649287408,0.5289897861258427,0.5223936703559506,0.5149098660236109,0.5085671948599901,0.5018501055630553,0.49375009977846673,0.4850083608407327,0.47508048626750765,0.46407269737632423,0.45194644257135175,0.43862303493150356,0.42389570434539797,0.4101613017853757,0.39645880596367583,0.38169974016878944,0.3681365535838969,0.35648768400737496,0.3456119945622061,0.33511046448800197,0.3248550307720184
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Construction, (Mil. #, SA)",NA,ANNUAL,United States,FE23.IUSA,jobs_const_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,5.265833333333333,4.783666666666667,4.60525,4.779083333333333,5.094416666666666,5.276416666666667,5.5384166666666665,5.812916666666666,6.147333333333333,6.5447500000000005,6.787916666666667,6.8265,6.715333333333334,6.735666666666667,6.973166666666667,7.3334166666666665,7.689583333333333,7.6273333333333335,7.162333333333333,6.017333333333333,5.5183333333333335,5.529916666666667,5.645499999999999,5.857083333333334,6.150833333333333,6.460000000000001,6.726666666666667,6.967083333333333,7.288333333333334,7.493083333333333,7.255416666666666,7.437,7.763416666666666,8.007333333333333,8.211,8.306451915537568,8.305353635750649,8.240509997984322,8.200573705851355,8.158111337557344,8.13521976344279,8.126841282732629,8.117982141018366,8.084340006092315,8.047952002573371,8.026580692485183,8.02619962910947,8.028443675751795,8.024392155147346,8.023620093840359,8.009809067977697,7.989932629738245,7.969692574493733,7.950932845412255,7.933163159055554,7.914528519784263,7.899699978205755,7.8827186456121385,7.8594495946685825,7.841805305556388,7.837302473189105,7.83438124177847,7.82886806477406,7.817839256420307,7.800428531002586,7.777145451890215
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Manufacturing - Total, (Mil. #, SA)",NA,ANNUAL,United States,FEMF.IUSA,jobs_man_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,17.694666666666667,17.068333333333335,16.800333333333334,16.776,17.02375,17.244500000000002,17.23675,17.418083333333332,17.56008333333333,17.322666666666667,17.265,16.440666666666665,15.257,14.508416666666667,14.314916666666665,14.224,14.152416666666666,13.871416666666665,13.394583333333333,11.83625,11.51425,11.710416666666667,11.907666666666668,11.996833333333333,12.16,12.30775,12.323500000000001,12.406416666666667,12.652916666666666,12.778833333333333,12.125,12.311833333333334,12.768166666666666,12.872833333333334,12.817666666666666,12.746329160294785,12.720963234388261,12.709006213209511,12.704506946314805,12.681752667326503,12.667369176288487,12.632469219808836,12.55057430636284,12.436110300174784,12.312720260800292,12.199759680860945,12.106161498717299,12.02177732811155,11.940374258154275,11.862099928755352,11.779292847647655,11.694906684903355,11.611088733882223,11.527090262641222,11.444893254374165,11.364117518150433,11.285373861801032,11.205527527660873,11.122120056044835,11.040256068337024,10.962141954397044,10.886633528023019,10.811163645510936,10.73277519052929,10.64911753635298,10.560582870506392
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Wholesale Trade, (Mil. #, SA)",NA,ANNUAL,United States,FE42.IUSA,jobs_tradewh_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,5.229891666666667,5.1480999999999995,5.0718,5.0558250000000005,5.208183333333333,5.392733333333333,5.481391666666667,5.621275,5.751141666666666,5.8477500000000004,5.888341666666667,5.728433333333334,5.606300000000001,5.556375,5.607383333333333,5.704924999999999,5.841283333333335,5.9482083333333335,5.874666666666667,5.520716666666667,5.3865083333333335,5.4746,5.59575,5.661108333333333,5.73945,5.779891666666666,5.786358333333334,5.8131,5.840275,5.888658333333334,5.632199999999999,5.709275,5.9793416666666666,6.10745,6.144699999999999,6.165443586525575,6.179075648664666,6.211481770935881,6.248867798847317,6.277851373596592,6.304004146409673,6.324741083863139,6.330593516183508,6.322108536750324,6.3094237731160785,6.298942935646023,6.2928253564437115,6.288534877649029,6.284930563658246,6.283166036430947,6.278000372971375,6.269078256859218,6.2564641618865195,6.241098445963991,6.224869898785628,6.207762377218534,6.1890641130220825,6.169088364745849,6.148121800099544,6.12727620064329,6.107399092413013,6.088565848703936,6.06950855150343,6.047774612567293,6.022181097600431,5.9930608817227835
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Retail Trade, (Mil. #, SA)",NA,ANNUAL,United States,FERT.IUSA,jobs_traderet_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,13.182783333333333,12.89535,12.826275,13.017474999999997,13.481758333333334,13.887208333333334,14.129375000000001,14.37635,14.596008333333334,14.957141666666669,15.261025,15.218925,15.002775,14.895383333333335,15.03595,15.254066666666667,15.324124999999999,15.486775,15.253516666666666,14.490474999999996,14.406875000000001,14.629416666666668,14.797191666666667,15.033333333333333,15.313616666666668,15.560408333333333,15.780949999999999,15.789349999999999,15.7184,15.55005,14.813008333333332,15.260325,15.496133333333335,15.54585,15.529216666666665,15.585716667715522,15.632471506874513,15.652001576150859,15.69350061946298,15.74803547846577,15.831265155177281,15.90120076506888,15.92006932918419,15.909665241799011,15.895117217979797,15.887406592043616,15.888722097635,15.888326046348627,15.8850894825697,15.88628536259132,15.880143956970263,15.866366010257376,15.846197401115976,15.821255303248828,15.796380412789935,15.765810947070186,15.729845296005815,15.68761866728223,15.642193672358358,15.59844859143135,15.556449576200874,15.51427224425537,15.46912832790555,15.413446574227851,15.346751025423167,15.272468121139278
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Transportation and Warehousing, (Mil. #, SA)",NA,ANNUAL,United States,FERW.IUSA,jobs_transware_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,3.4785166666666663,3.4646999999999997,3.4614083333333334,3.5521916666666664,3.6979083333333334,3.8352916666666665,3.9317166666666665,4.0197,4.160191666666667,4.290108333333333,4.402233333333333,4.362008333333334,4.211908333333334,4.171175,4.237416666666666,4.3495,4.456358333333332,4.5291500000000005,4.4958583333333335,4.225208333333334,4.17995,4.291633333333333,4.4035166666666665,4.48575,4.646458333333333,4.855824999999999,5.000616666666667,5.1804500000000004,5.427108333333333,5.665266666666667,5.6352916666666655,6.140516666666667,6.606483333333333,6.587416666666666,6.654141666666667,6.749787757826548,6.794753596193268,6.855036923574437,6.924212445448276,6.993895109801941,7.069424023298198,7.128761970674165,7.157074712170059,7.165480617136323,7.168863873318216,7.178066394571047,7.19478180816743,7.214510341810358,7.234764896031907,7.254596972862592,7.269448928968012,7.282202878261157,7.293306913793929,7.304119470171333,7.316644657041246,7.3305240729943,7.345106972516562,7.356561010651736,7.3671449378511955,7.379468568022117,7.393312951048348,7.406427916024128,7.418122218090886,7.426448591561427,7.431407123840329,7.435048830607578
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Utilities, (Mil. #, SA)",NA,ANNUAL,United States,FE22.IUSA,jobs_util_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,0.7400416666666667,0.7361,0.725975,0.7107166666666666,0.6893833333333335,0.6662166666666667,0.6395833333333333,0.6207833333333334,0.6134166666666666,0.6085166666666666,0.6012916666666666,0.5990416666666666,0.5961916666666667,0.5769166666666666,0.56365,0.5539999999999999,0.5484,0.5533333333333333,0.5588500000000001,0.5599833333333333,0.5527249999999999,0.552575,0.5527333333333333,0.5517916666666667,0.5512916666666667,0.5558583333333333,0.5563333333333333,0.5553666666666667,0.5534333333333334,0.5493083333333333,0.542825,0.544875,0.559025,0.5758416666666668,0.5913916666666666,0.5968555979202177,0.5941712841458688,0.5884659410519919,0.5833966374038474,0.5775192894297511,0.5719649516495615,0.5660921904763462,0.558952707474581,0.5510717887125733,0.5432854043840657,0.5359617498144083,0.5290129547575697,0.5223098776115518,0.5160926848973841,0.5102665405019562,0.5046706441417192,0.49944562400874787,0.49448227986915483,0.4897803189593252,0.48528520630819927,0.4807976036979723,0.4763094181753594,0.47167608346966056,0.46700625750376207,0.4623937794927318,0.4577616837826346,0.453131977507369,0.44842337470814847,0.4435142664888642,0.4383838249218065,0.43308537745224385
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Information, (Mil. #, SA)",NA,ANNUAL,United States,FE51.IUSA,jobs_info_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,2.688,2.6774166666666668,2.641166666666667,2.66775,2.739,2.8439166666666664,2.9399999999999995,3.083083333333333,3.2184166666666667,3.4183333333333334,3.6304166666666666,3.629,3.3944166666666664,3.1883333333333335,3.1174166666666663,3.060916666666667,3.03825,3.031833333333333,2.9835000000000003,2.8035000000000005,2.7070833333333333,2.6729166666666666,2.6749166666666664,2.7047499999999998,2.7265,2.75,2.79375,2.8122499999999997,2.8374166666666665,2.8637499999999996,2.7196666666666665,2.8560833333333333,3.0621666666666663,3.007416666666667,2.9444166666666662,2.934151340037202,2.9343447169395027,2.9322547962747505,2.933258445198364,2.932966920562154,2.937481583845611,2.9417638888175355,2.93977257231264,2.9350383410739864,2.929414972253194,2.922723216430705,2.917002965385992,2.912629920604524,2.908422692525276,2.903880613224693,2.8988006810948908,2.8938858603359576,2.8882379480867804,2.883631920348055,2.8799906154623605,2.8764142017919667,2.872175279224394,2.866076048552933,2.859218861636138,2.8523223420800923,2.8449451531791046,2.8372584952821853,2.8287944454394944,2.818722556754265,2.806789081523941,2.7932748809901042
6,204,0,USFOR.db,"Baseline Scenario (September 2025): Employment: Finance and Insurance, (Mil. #, SA)",NA,ANNUAL,United States,FE52.IUSA,jobs_fi_us,AVERAGED,U.S. Bureau of Labor Statistics (BLS); Moody's Analytics Forecasted,2024-12-31,4.976558333333333,4.938158333333333,4.930908333333333,5.064925000000001,5.174941666666666,5.107541666666666,5.200858333333334,5.378716666666667,5.631641666666666,5.770116666666667,5.772991666666668,5.86225,5.922491666666668,6.020308333333334,6.019266666666668,6.062641666666666,6.193808333333334,6.178891666666667,6.076216666666666,5.843633333333333,5.760983333333333,5.768908333333334,5.828333333333333,5.8859416666666675,5.930783333333332,6.035041666666667,6.147866666666667,6.2616000000000005,6.3363499999999995,6.433816666666667,6.488583333333333,6.543799999999999,6.677441666666667,6.717858333333334,6.703366666666667,6.747089982351099,6.797544440414514,6.850612076225504,6.905748281624974,6.952449479383047,7.006245966081454,7.0627655440386246,7.105976797075928,7.136727241592867,7.1663807821499175,7.199145781555856,7.227619378964357,7.248636151841467,7.276432849331284,7.314463607709232,7.351559086329673,7.387579368579256,7.420505720707418,7.448128715762736,7.471318617353496,7.493754670906582,7.51497112934587,7.5317787439750825,7.546557813368262,7.561514517661555,7.576256406319655,7.59165843403029,7.606316010762711,7.617448764965086,7.623886047616867,7.62586972162252
